stem,model,perturbation,level,psnr,ssim,lpips,clip_cos,dinov2L_cos
20260505_144832_285639_f00ca076,student_l1b_c,exposure,0.8,26.846839056868955,0.8736287951469421,0.06435227394104004,0.9353346228599548,0.9065582752227783
20260505_144832_285639_f00ca076,teacher_15b,exposure,1.2,26.316566766562403,0.9203468561172485,0.03968608379364014,0.976420521736145,0.9669525623321533
20260505_144832_285639_f00ca076,student_l1b_c,exposure,1.2,24.895774722812458,0.8935552835464478,0.06450454890727997,0.9170854091644287,0.9121648073196411
20260505_144832_285639_f00ca076,teacher_15b,gamma,0.8,31.75355161588513,0.9203984141349792,0.03595760464668274,0.9741536378860474,0.9677482843399048
20260505_144832_285639_f00ca076,student_l1b_c,gamma,0.8,29.370940566047597,0.8746318817138672,0.05968855321407318,0.9298583269119263,0.9104433655738831
20260505_144832_285639_f00ca076,teacher_15b,gamma,1.2,32.72225097799537,0.9207164645195007,0.035141076892614365,0.9676247835159302,0.9678019881248474
20260505_144832_285639_f00ca076,student_l1b_c,gamma,1.2,32.37168794563677,0.8918583393096924,0.060876503586769104,0.9270455837249756,0.9079397916793823
20260505_144832_285639_f00ca076,teacher_15b,blur,1.0,27.640498145973055,0.8588403463363647,0.18113775551319122,0.9546478390693665,0.9324864745140076
20260505_144832_285639_f00ca076,student_l1b_c,blur,1.0,25.811694525066876,0.8290855884552002,0.22242586314678192,0.9404944181442261,0.8537572622299194
20260505_144832_285639_f00ca076,teacher_15b,blur,2.0,21.095142800765686,0.7286547422409058,0.4070635139942169,0.8607459664344788,0.612836480140686
20260505_144832_285639_f00ca076,student_l1b_c,blur,2.0,22.187990026098106,0.703412652015686,0.42484527826309204,0.8333885669708252,0.5980497002601624
20260505_144832_285639_f00ca076,teacher_15b,noise,0.01,33.0669990605803,0.88664311170578,0.06548082083463669,0.9628684520721436,0.9475380182266235
20260505_144832_285639_f00ca076,student_l1b_c,noise,0.01,28.991423433483053,0.8503698110580444,0.09131044894456863,0.9038271903991699,0.8196871280670166
20260505_144832_285639_f00ca076,teacher_15b,noise,0.03,20.135818270020675,0.5918163061141968,0.45258158445358276,0.6696714758872986,0.514017641544342
20260505_144832_285639_f00ca076,student_l1b_c,noise,0.03,15.919680174150013,0.4948424994945526,0.5405316352844238,0.740351676940918,0.566058337688446
20260505_123736_530377_a473e239,teacher_15b,clean,0.0,25.48334044397668,0.8531956672668457,0.06808274984359741,0.9673010110855103,0.9665309190750122
20260505_123736_530377_a473e239,student_l1b_c,clean,0.0,21.889894641592317,0.8209366798400879,0.11520249396562576,0.9484075903892517,0.957949161529541
20260505_123736_530377_a473e239,teacher_15b,exposure,0.8,23.878898070544984,0.8449739813804626,0.07554721087217331,0.9664512872695923,0.968244731426239
20260505_123736_530377_a473e239,student_l1b_c,exposure,0.8,20.2660485560181,0.8101110458374023,0.12249219417572021,0.934660792350769,0.9565565586090088
20260505_123736_530377_a473e239,teacher_15b,exposure,1.2,25.130904860081667,0.8504656553268433,0.06795135140419006,0.9551756381988525,0.9613347053527832
20260505_123736_530377_a473e239,student_l1b_c,exposure,1.2,21.725528531614323,0.8165347576141357,0.11771690845489502,0.9419278502464294,0.9579342603683472
20260505_123736_530377_a473e239,teacher_15b,gamma,0.8,25.49135008419242,0.852984607219696,0.06975044310092926,0.9674551486968994,0.9652394652366638
20260505_123736_530377_a473e239,student_l1b_c,gamma,0.8,21.779756226972356,0.8195629119873047,0.1163707748055458,0.9403864741325378,0.9582556486129761
20260505_123736_530377_a473e239,teacher_15b,gamma,1.2,25.397591971461637,0.8527892827987671,0.0675358772277832,0.9700866937637329,0.9677200317382812
20260505_123736_530377_a473e239,student_l1b_c,gamma,1.2,21.79604332504615,0.8205159902572632,0.11639177054166794,0.9509636163711548,0.9537500143051147
20260505_123736_530377_a473e239,teacher_15b,blur,1.0,22.196195872613945,0.7501147985458374,0.31700947880744934,0.9262962937355042,0.9346166253089905
20260505_123736_530377_a473e239,student_l1b_c,blur,1.0,19.87317356295324,0.7194617986679077,0.37056636810302734,0.8992710709571838,0.9003660678863525
20260505_123736_530377_a473e239,teacher_15b,blur,2.0,18.51677083754859,0.6162199974060059,0.5823715925216675,0.701185941696167,0.728398859500885
20260505_123736_530377_a473e239,student_l1b_c,blur,2.0,18.64864323199363,0.6146270632743835,0.6193816661834717,0.7791094779968262,0.8099648952484131
20260505_123736_530377_a473e239,teacher_15b,noise,0.01,24.397344403268562,0.8291449546813965,0.0807187557220459,0.9425033926963806,0.9643235802650452
20260505_123736_530377_a473e239,student_l1b_c,noise,0.01,21.36623388554891,0.7980221509933472,0.12759537994861603,0.9333875775337219,0.9459417462348938
20260505_123736_530377_a473e239,teacher_15b,noise,0.03,21.31998072773222,0.7120357751846313,0.19919921457767487,0.9339619874954224,0.9263654351234436
20260505_123736_530377_a473e239,student_l1b_c,noise,0.03,19.1449663779365,0.6922335624694824,0.22883541882038116,0.8996067047119141,0.905693769454956
20260505_160012_0c4eecad,teacher_15b,clean,0.0,32.81314946271105,0.9005991220474243,0.036002691835165024,0.9881238341331482,0.951008677482605
20260505_160012_0c4eecad,student_l1b_c,clean,0.0,30.57296458668914,0.877374529838562,0.06503533571958542,0.9856622219085693,0.9137648940086365
20260505_160012_0c4eecad,teacher_15b,exposure,0.8,31.060287763297858,0.8978103995323181,0.040401771664619446,0.9876552820205688,0.9522472620010376
20260505_160012_0c4eecad,student_l1b_c,exposure,0.8,27.40005455487212,0.8686074018478394,0.07215618342161179,0.9851024150848389,0.9054893255233765
20260505_160012_0c4eecad,teacher_15b,exposure,1.2,32.73072987273813,0.9006556868553162,0.03508586436510086,0.9867382645606995,0.9545020461082458
20260505_160012_0c4eecad,student_l1b_c,exposure,1.2,30.772089328312656,0.8788894414901733,0.06637392938137054,0.9801145792007446,0.9161076545715332
20260505_160012_0c4eecad,teacher_15b,gamma,0.8,32.80538787976105,0.9005171060562134,0.03641516715288162,0.990185022354126,0.9502367973327637
20260505_160012_0c4eecad,student_l1b_c,gamma,0.8,30.4847100754477,0.8767754435539246,0.06452236324548721,0.9845105409622192,0.9146705865859985
20260505_160012_0c4eecad,teacher_15b,gamma,1.2,32.761075269340324,0.9002827405929565,0.03612431883811951,0.9904265403747559,0.9523088932037354
20260505_160012_0c4eecad,student_l1b_c,gamma,1.2,30.339761254931243,0.876236081123352,0.06731260567903519,0.9862711429595947,0.9113686680793762
20260505_160012_0c4eecad,teacher_15b,blur,1.0,28.11934812093423,0.818004846572876,0.24059037864208221,0.9714530110359192,0.9064596891403198
20260505_160012_0c4eecad,student_l1b_c,blur,1.0,27.092294772083285,0.7860093116760254,0.28767403960227966,0.9655194282531738,0.7247361540794373
20260505_160012_0c4eecad,teacher_15b,blur,2.0,20.68017640389662,0.5953001379966736,0.6242139339447021,0.8489735126495361,0.3944571018218994
20260505_160012_0c4eecad,student_l1b_c,blur,2.0,14.369889129418002,0.4846240282058716,0.7477171421051025,0.8422333598136902,0.49360033869743347
20260505_160012_0c4eecad,teacher_15b,noise,0.01,30.60986050938189,0.8835444450378418,0.06026856601238251,0.9648109078407288,0.9387199878692627
20260505_160012_0c4eecad,student_l1b_c,noise,0.01,25.917365444770823,0.8224443793296814,0.1612706184387207,0.9568064212799072,0.8137359023094177
20260505_160012_0c4eecad,teacher_15b,noise,0.03,14.386074789638766,0.5659817457199097,0.38076114654541016,0.9189813137054443,0.6381610631942749
20260505_160012_0c4eecad,student_l1b_c,noise,0.03,12.637572184686892,0.43458765745162964,0.5080632567405701,0.8512934446334839,0.5286821722984314
20260505_154022_0c4eecad,teacher_15b,clean,0.0,22.598167867649064,0.7749609351158142,0.11433178186416626,0.9337595105171204,0.9439562559127808
20260505_154022_0c4eecad,student_l1b_c,clean,0.0,20.480787882793344,0.7199503779411316,0.18151259422302246,0.8408447504043579,0.9017195701599121
20260505_154022_0c4eecad,teacher_15b,exposure,0.8,21.676348402568753,0.7596085071563721,0.12613855302333832,0.9295781254768372,0.9397174715995789
20260505_154022_0c4eecad,student_l1b_c,exposure,0.8,19.864087940017676,0.7060797214508057,0.19016748666763306,0.8395730257034302,0.8865455389022827
20260505_154022_0c4eecad,teacher_15b,exposure,1.2,22.348822204071705,0.7754158973693848,0.11286500096321106,0.9233961701393127,0.9426166415214539
20260505_154022_0c4eecad,student_l1b_c,exposure,1.2,19.981343278375732,0.7170442938804626,0.18184998631477356,0.8433756828308105,0.8936758041381836
20260505_154022_0c4eecad,teacher_15b,gamma,0.8,22.59236008426289,0.7746573686599731,0.11526786535978317,0.9322749972343445,0.9433364868164062
20260505_154022_0c4eecad,student_l1b_c,gamma,0.8,20.3247953227335,0.7181586027145386,0.18291670083999634,0.8399350643157959,0.90050208568573
20260505_154022_0c4eecad,teacher_15b,gamma,1.2,22.55346943348477,0.774040162563324,0.11484728753566742,0.9363839626312256,0.9448161125183105
20260505_154022_0c4eecad,student_l1b_c,gamma,1.2,20.524458929378874,0.7192489504814148,0.1818312108516693,0.8455754518508911,0.8975626230239868
20260505_154022_0c4eecad,teacher_15b,blur,1.0,18.804318175241544,0.6235947608947754,0.37591564655303955,0.8523389101028442,0.8141461610794067
20260505_154022_0c4eecad,student_l1b_c,blur,1.0,15.907302526529465,0.5681354999542236,0.43438005447387695,0.8083705306053162,0.8156421184539795
20260505_154022_0c4eecad,teacher_15b,blur,2.0,14.187875488714576,0.4636894464492798,0.609241783618927,0.701000988483429,0.5649276971817017
20260505_154022_0c4eecad,student_l1b_c,blur,2.0,14.858175064087176,0.4355700612068176,0.653768002986908,0.6782889366149902,0.6871763467788696
20260505_154022_0c4eecad,teacher_15b,noise,0.01,22.434634133293144,0.7543489336967468,0.11893691122531891,0.9242085218429565,0.9348667860031128
20260505_154022_0c4eecad,student_l1b_c,noise,0.01,20.41046781748285,0.7049775123596191,0.17715653777122498,0.8490614891052246,0.8805595636367798
20260505_154022_0c4eecad,teacher_15b,noise,0.03,17.968576342646607,0.6381893157958984,0.21554847061634064,0.8765989542007446,0.8888829946517944
20260505_154022_0c4eecad,student_l1b_c,noise,0.03,16.78908135843767,0.5842137336730957,0.2954060435295105,0.7612578868865967,0.8463698625564575
20260505_143905_678671_f00ca076,teacher_15b,clean,0.0,25.954073166696546,0.8218722343444824,0.08728236705064774,0.9662795662879944,0.9680007696151733
20260505_143905_678671_f00ca076,student_l1b_c,clean,0.0,24.674602284007236,0.7843844890594482,0.1269187480211258,0.9331566691398621,0.9466838240623474
20260505_143905_678671_f00ca076,teacher_15b,exposure,0.8,25.92343282203408,0.815086305141449,0.09497243165969849,0.9665200710296631,0.9684649705886841
20260505_143905_678671_f00ca076,student_l1b_c,exposure,0.8,22.81080798998767,0.7725216150283813,0.14352059364318848,0.9305070638656616,0.9485254287719727
20260505_143905_678671_f00ca076,teacher_15b,exposure,1.2,24.862092765514735,0.8209102153778076,0.08373420685529709,0.9564968347549438,0.9654051065444946
20260505_143905_678671_f00ca076,student_l1b_c,exposure,1.2,23.22171418038827,0.7770651578903198,0.1294148713350296,0.9325715899467468,0.9343459010124207
20260505_143905_678671_f00ca076,teacher_15b,gamma,0.8,25.879811679229338,0.821368932723999,0.08821829408407211,0.9656331539154053,0.9661245942115784
20260505_143905_678671_f00ca076,student_l1b_c,gamma,0.8,24.575192861389993,0.7855048179626465,0.12880674004554749,0.9353307485580444,0.9507397413253784
20260505_143905_678671_f00ca076,teacher_15b,gamma,1.2,26.00117766096041,0.8213250637054443,0.08779101073741913,0.9654300212860107,0.9692273139953613
20260505_143905_678671_f00ca076,student_l1b_c,gamma,1.2,24.624665056635937,0.7805438041687012,0.12844707071781158,0.9291528463363647,0.9418693780899048
20260505_143905_678671_f00ca076,teacher_15b,blur,1.0,21.87229559655062,0.7084259986877441,0.31213152408599854,0.9230514168739319,0.9171706438064575
20260505_143905_678671_f00ca076,student_l1b_c,blur,1.0,15.45286264039298,0.6091716289520264,0.44994813203811646,0.8432360887527466,0.7716531157493591
20260505_143905_678671_f00ca076,teacher_15b,blur,2.0,14.827410392043685,0.5472462177276611,0.6143515110015869,0.722723662853241,0.39411765336990356
20260505_143905_678671_f00ca076,student_l1b_c,blur,2.0,15.158223091007912,0.5237817764282227,0.638813853263855,0.7283867597579956,0.4603317081928253
20260505_143905_678671_f00ca076,teacher_15b,noise,0.01,25.686272364856197,0.7979540824890137,0.11005772650241852,0.9472066760063171,0.9611096382141113
20260505_143905_678671_f00ca076,student_l1b_c,noise,0.01,23.772981132431514,0.740804135799408,0.17643481492996216,0.8543636798858643,0.8899893760681152
20260505_143905_678671_f00ca076,teacher_15b,noise,0.03,14.327622799764416,0.49350929260253906,0.4480744004249573,0.8292878866195679,0.7368159294128418
20260505_143905_678671_f00ca076,student_l1b_c,noise,0.03,12.575369295666725,0.45101553201675415,0.4758271872997284,0.7849581241607666,0.8385127782821655
20260505_152519_0c4eecad,teacher_15b,clean,0.0,26.059664802251863,0.8838802576065063,0.10571412742137909,0.9314628839492798,0.9562826752662659
20260505_152519_0c4eecad,student_l1b_c,clean,0.0,24.10149779821827,0.8596803545951843,0.13936567306518555,0.9068813323974609,0.9337655305862427
20260505_152519_0c4eecad,teacher_15b,exposure,0.8,26.182641279877977,0.8826327323913574,0.11082310229539871,0.9281619191169739,0.9554216861724854
20260505_152519_0c4eecad,student_l1b_c,exposure,0.8,23.863567078407236,0.8598785400390625,0.14098939299583435,0.9017650485038757,0.93246990442276
20260505_152519_0c4eecad,teacher_15b,exposure,1.2,25.153500804451404,0.8796863555908203,0.10624699294567108,0.9361743927001953,0.9532924890518188
20260505_152519_0c4eecad,student_l1b_c,exposure,1.2,22.627250535111443,0.8494998812675476,0.1460787057876587,0.9054573178291321,0.9304906129837036
20260505_152519_0c4eecad,teacher_15b,gamma,0.8,26.040691455251597,0.8837878108024597,0.10691236704587936,0.9319467544555664,0.9567842483520508
20260505_152519_0c4eecad,student_l1b_c,gamma,0.8,24.14038126518164,0.8610307574272156,0.13853570818901062,0.8977111577987671,0.933882474899292
20260505_152519_0c4eecad,teacher_15b,gamma,1.2,26.089901116817433,0.8837504386901855,0.10516677796840668,0.9388542175292969,0.9557146430015564
20260505_152519_0c4eecad,student_l1b_c,gamma,1.2,23.98460395309717,0.8582272529602051,0.14124903082847595,0.9091449975967407,0.9328876733779907
20260505_152519_0c4eecad,teacher_15b,blur,1.0,23.85428475013829,0.7991710901260376,0.2696388363838196,0.9146806001663208,0.8833950757980347
20260505_152519_0c4eecad,student_l1b_c,blur,1.0,21.733673123606955,0.7857580184936523,0.2874111831188202,0.8650116920471191,0.8452200293540955
20260505_152519_0c4eecad,teacher_15b,blur,2.0,19.3936381820956,0.6824157238006592,0.5023101568222046,0.7870608568191528,0.6888670325279236
20260505_152519_0c4eecad,student_l1b_c,blur,2.0,19.392749723523067,0.6732468008995056,0.5353391170501709,0.7998453378677368,0.6684266328811646
20260505_152519_0c4eecad,teacher_15b,noise,0.01,25.416564213243916,0.8565822839736938,0.12614111602306366,0.9305601119995117,0.9442259669303894
20260505_152519_0c4eecad,student_l1b_c,noise,0.01,23.60987010778544,0.828363299369812,0.16580744087696075,0.9143460988998413,0.9304956197738647
20260505_152519_0c4eecad,teacher_15b,noise,0.03,22.710921671639156,0.7314626574516296,0.269778311252594,0.8667678833007812,0.8648676872253418
20260505_152519_0c4eecad,student_l1b_c,noise,0.03,21.16026414532238,0.6823586225509644,0.33474627137184143,0.8300362825393677,0.822584867477417
20260505_130817_463370_a473e239,teacher_15b,clean,0.0,26.92780583460493,0.8432123064994812,0.08646206557750702,0.9581958651542664,0.9629364013671875
20260505_130817_463370_a473e239,student_l1b_c,clean,0.0,25.747465565075423,0.822048544883728,0.13225673139095306,0.9569560289382935,0.9373942613601685
20260505_130817_463370_a473e239,teacher_15b,exposure,0.8,24.30345960240973,0.8320173025131226,0.09398239105939865,0.9698083996772766,0.9653693437576294
20260505_130817_463370_a473e239,student_l1b_c,exposure,0.8,23.082473997881912,0.8129174113273621,0.1363028883934021,0.9174001216888428,0.9386302828788757
20260505_130817_463370_a473e239,teacher_15b,exposure,1.2,25.756158326963515,0.8369786143302917,0.08851093798875809,0.9557842016220093,0.9502072334289551
20260505_130817_463370_a473e239,student_l1b_c,exposure,1.2,24.186834293036256,0.8090410232543945,0.14212216436862946,0.9510359764099121,0.9249684810638428
20260505_130817_463370_a473e239,teacher_15b,gamma,0.8,26.611630325430163,0.8422545194625854,0.08830771595239639,0.9514513611793518,0.9619526863098145
20260505_130817_463370_a473e239,student_l1b_c,gamma,0.8,25.219287416225463,0.8204459547996521,0.1349785327911377,0.9558687806129456,0.9390233755111694
20260505_130817_463370_a473e239,teacher_15b,gamma,1.2,27.01552745970616,0.8426854014396667,0.08574557304382324,0.9650893211364746,0.9637879729270935
20260505_130817_463370_a473e239,student_l1b_c,gamma,1.2,25.806720918351367,0.8195673823356628,0.13159048557281494,0.9567694664001465,0.9357710480690002
20260505_130817_463370_a473e239,teacher_15b,blur,1.0,24.146490184227748,0.7303445339202881,0.3153616487979889,0.8616399765014648,0.9208397269248962
20260505_130817_463370_a473e239,student_l1b_c,blur,1.0,22.185623015797248,0.6943082809448242,0.3765842914581299,0.8691033720970154,0.8850759267807007
20260505_130817_463370_a473e239,teacher_15b,blur,2.0,17.389025023965438,0.5761725902557373,0.574759840965271,0.7869029641151428,0.7379814386367798
20260505_130817_463370_a473e239,student_l1b_c,blur,2.0,17.517723881114684,0.5391510725021362,0.6252599954605103,0.7847961783409119,0.7588359713554382
20260505_130817_463370_a473e239,teacher_15b,noise,0.01,25.227479494282647,0.8001803755760193,0.1061614453792572,0.9492365121841431,0.9522982835769653
20260505_130817_463370_a473e239,student_l1b_c,noise,0.01,24.900247097810624,0.79013991355896,0.14344948530197144,0.946584939956665,0.9376226663589478
20260505_130817_463370_a473e239,teacher_15b,noise,0.03,20.196844072883877,0.6652366518974304,0.2405034899711609,0.8859106302261353,0.8632235527038574
20260505_130817_463370_a473e239,student_l1b_c,noise,0.03,21.970375584960987,0.6654559373855591,0.25486913323402405,0.8420670628547668,0.8467780351638794
20260505_161725_0c4eecad,teacher_15b,clean,0.0,25.982756276292562,0.8335418701171875,0.13101504743099213,0.9369683265686035,0.8845114707946777
20260505_161725_0c4eecad,student_l1b_c,clean,0.0,23.14630602345366,0.7921184301376343,0.19755324721336365,0.9121230244636536,0.868799090385437
20260505_161725_0c4eecad,teacher_15b,exposure,0.8,25.341440435746595,0.8322091102600098,0.1335274875164032,0.9394761323928833,0.8859020471572876
20260505_161725_0c4eecad,student_l1b_c,exposure,0.8,23.09219067997602,0.7913284301757812,0.2025201916694641,0.8995438814163208,0.8639035224914551
20260505_161725_0c4eecad,teacher_15b,exposure,1.2,24.19098337549134,0.8199728727340698,0.13670092821121216,0.9181171655654907,0.8799564838409424
20260505_161725_0c4eecad,student_l1b_c,exposure,1.2,21.812321745472957,0.7809593677520752,0.20053716003894806,0.9208852648735046,0.8662838339805603
20260505_161725_0c4eecad,teacher_15b,gamma,0.8,25.817807800917993,0.8311716318130493,0.13146917521953583,0.9314631819725037,0.8865295648574829
20260505_161725_0c4eecad,student_l1b_c,gamma,0.8,22.629323722037174,0.7806419730186462,0.20228751003742218,0.9139535427093506,0.8724216222763062
20260505_161725_0c4eecad,teacher_15b,gamma,1.2,26.090660252513697,0.8353449702262878,0.13100500404834747,0.9366377592086792,0.8826382756233215
20260505_161725_0c4eecad,student_l1b_c,gamma,1.2,23.570873968449714,0.8028199672698975,0.19500614702701569,0.9108755588531494,0.8680384159088135
20260505_161725_0c4eecad,teacher_15b,blur,1.0,21.342181774860354,0.7801200747489929,0.2573539912700653,0.8942962884902954,0.9066706895828247
20260505_161725_0c4eecad,student_l1b_c,blur,1.0,21.549463825792287,0.7675045728683472,0.3197811245918274,0.8581324815750122,0.8729854226112366
20260505_161725_0c4eecad,teacher_15b,blur,2.0,18.807122217174516,0.6989474296569824,0.4197060167789459,0.8128238916397095,0.756006121635437
20260505_161725_0c4eecad,student_l1b_c,blur,2.0,20.042138733592594,0.7039703130722046,0.5061172246932983,0.7178418636322021,0.6184884309768677
20260505_161725_0c4eecad,teacher_15b,noise,0.01,23.405075154174916,0.787083625793457,0.1903574913740158,0.8777779340744019,0.8541593551635742
20260505_161725_0c4eecad,student_l1b_c,noise,0.01,22.87641700408657,0.768539547920227,0.24408386647701263,0.8851515054702759,0.8228240013122559
20260505_161725_0c4eecad,teacher_15b,noise,0.03,21.706132928504097,0.6803022623062134,0.3726624548435211,0.8138911128044128,0.7505460977554321
20260505_161725_0c4eecad,student_l1b_c,noise,0.03,18.657351668001525,0.5596572756767273,0.49124637246131897,0.7669825553894043,0.7283046245574951
20260505_144050_743269_f00ca076,teacher_15b,clean,0.0,23.861011918566373,0.8455727100372314,0.09646435081958771,0.985862135887146,0.8982511162757874
20260505_144050_743269_f00ca076,student_l1b_c,clean,0.0,20.026306137975762,0.816436767578125,0.1573461890220642,0.9427264332771301,0.7999362945556641
20260505_144050_743269_f00ca076,teacher_15b,exposure,0.8,23.689018208875506,0.8433739542961121,0.10366132855415344,0.9835312962532043,0.8536604046821594
20260505_144050_743269_f00ca076,student_l1b_c,exposure,0.8,19.675325044511908,0.8123165965080261,0.1677287220954895,0.9461705684661865,0.8198755979537964
20260505_144050_743269_f00ca076,teacher_15b,exposure,1.2,23.325859718870298,0.840681254863739,0.09726808965206146,0.9819912910461426,0.9116142988204956
20260505_144050_743269_f00ca076,student_l1b_c,exposure,1.2,19.252716071659442,0.8109869956970215,0.1607838273048401,0.9370913505554199,0.7726224660873413
20260505_144050_743269_f00ca076,teacher_15b,gamma,0.8,23.85322333661682,0.8456522822380066,0.09742902964353561,0.9853253364562988,0.8953362107276917
20260505_144050_743269_f00ca076,student_l1b_c,gamma,0.8,20.185395346021803,0.8169261813163757,0.15669460594654083,0.9450448751449585,0.8059534430503845
20260505_144050_743269_f00ca076,teacher_15b,gamma,1.2,23.842461287167218,0.8450920581817627,0.0967315286397934,0.9862428307533264,0.9043216705322266
20260505_144050_743269_f00ca076,student_l1b_c,gamma,1.2,19.857751076708333,0.8149744868278503,0.15999799966812134,0.9451779723167419,0.7998018264770508
20260505_144050_743269_f00ca076,teacher_15b,blur,1.0,21.17909123055921,0.7105740308761597,0.38243597745895386,0.8760493993759155,0.7210665941238403
20260505_144050_743269_f00ca076,student_l1b_c,blur,1.0,18.872187671806614,0.6965903043746948,0.46811437606811523,0.9010668992996216,0.8319888114929199
20260505_144050_743269_f00ca076,teacher_15b,blur,2.0,17.313060260202995,0.618701159954071,0.6585848331451416,0.7579109072685242,0.4580502212047577
20260505_144050_743269_f00ca076,student_l1b_c,blur,2.0,17.809949338738676,0.6212897300720215,0.6828456521034241,0.806661069393158,0.6542686820030212
20260505_144050_743269_f00ca076,teacher_15b,noise,0.01,22.907958205673005,0.8155701160430908,0.11292760074138641,0.9381825923919678,0.8871318101882935
20260505_144050_743269_f00ca076,student_l1b_c,noise,0.01,20.164220486866874,0.7873044013977051,0.16605833172798157,0.9231902956962585,0.9073513150215149
20260505_144050_743269_f00ca076,teacher_15b,noise,0.03,18.90128721624822,0.6757293939590454,0.263305127620697,0.8494183421134949,0.8692311644554138
20260505_144050_743269_f00ca076,student_l1b_c,noise,0.03,17.961452066059326,0.6486293077468872,0.2868283987045288,0.8407765626907349,0.7594418525695801
20260505_154500_0c4eecad,teacher_15b,clean,0.0,19.803430287754942,0.717501163482666,0.15214845538139343,0.9178688526153564,0.9166857004165649
20260505_154500_0c4eecad,student_l1b_c,clean,0.0,19.517289746803105,0.7044231295585632,0.17192789912223816,0.8585863709449768,0.8121510744094849
20260505_154500_0c4eecad,teacher_15b,exposure,0.8,20.059478529429505,0.7125043272972107,0.1574396938085556,0.9166924953460693,0.9091832637786865
20260505_154500_0c4eecad,student_l1b_c,exposure,0.8,19.245962135678834,0.6951123476028442,0.17766474187374115,0.841239333152771,0.8096194267272949
20260505_154500_0c4eecad,teacher_15b,exposure,1.2,19.197870657553594,0.7156683802604675,0.1555442065000534,0.9153052568435669,0.9215024709701538
20260505_154500_0c4eecad,student_l1b_c,exposure,1.2,19.034693108487822,0.7028781175613403,0.17497999966144562,0.8727504014968872,0.8156333565711975
20260505_154500_0c4eecad,teacher_15b,gamma,0.8,19.846953860408057,0.7169448733329773,0.15201038122177124,0.9166508913040161,0.918836236000061
20260505_154500_0c4eecad,student_l1b_c,gamma,0.8,19.598368746405022,0.7053608894348145,0.17166376113891602,0.8556098937988281,0.8290366530418396
20260505_154500_0c4eecad,teacher_15b,gamma,1.2,19.798047939547388,0.7176586389541626,0.15244852006435394,0.9178119897842407,0.9152286052703857
20260505_154500_0c4eecad,student_l1b_c,gamma,1.2,19.345490669236284,0.701626718044281,0.17390663921833038,0.85400390625,0.8003150224685669
20260505_154500_0c4eecad,teacher_15b,blur,1.0,17.37376711203131,0.5944674015045166,0.40247029066085815,0.7993515729904175,0.8287726044654846
20260505_154500_0c4eecad,student_l1b_c,blur,1.0,17.616816454525875,0.5864362716674805,0.4507562816143036,0.796049177646637,0.8301199674606323
20260505_154500_0c4eecad,teacher_15b,blur,2.0,15.162893815113136,0.4563133418560028,0.6367092132568359,0.5702101588249207,0.5649826526641846
20260505_154500_0c4eecad,student_l1b_c,blur,2.0,16.14396894301826,0.4580361843109131,0.634097695350647,0.6236082911491394,0.6841342449188232
20260505_154500_0c4eecad,teacher_15b,noise,0.01,19.5335076172455,0.7088612914085388,0.15549859404563904,0.8965497016906738,0.88627028465271
20260505_154500_0c4eecad,student_l1b_c,noise,0.01,19.510298003159818,0.694482684135437,0.17538467049598694,0.816601574420929,0.7989547252655029
20260505_154500_0c4eecad,teacher_15b,noise,0.03,18.40832639530878,0.6387120485305786,0.19961166381835938,0.844102144241333,0.8400107622146606
20260505_154500_0c4eecad,student_l1b_c,noise,0.03,17.8853656869756,0.6236091256141663,0.23338302969932556,0.8131462335586548,0.7733340859413147
20260505_150830_17c16bd0,teacher_15b,clean,0.0,23.61712367000208,0.8389248251914978,0.12383945286273956,0.9530813097953796,0.9457980394363403
20260505_150830_17c16bd0,student_l1b_c,clean,0.0,21.75595249345928,0.7508460283279419,0.17817547917366028,0.9439656734466553,0.9174434542655945
20260505_150830_17c16bd0,teacher_15b,exposure,0.8,23.261901085586587,0.838211178779602,0.1287114918231964,0.9564909338951111,0.9464751482009888
20260505_150830_17c16bd0,student_l1b_c,exposure,0.8,21.977563611990174,0.7565796375274658,0.1742245852947235,0.9557489156723022,0.906954288482666
20260505_150830_17c16bd0,teacher_15b,exposure,1.2,22.78048029061071,0.8313462138175964,0.1269138902425766,0.9590438008308411,0.9477462768554688
20260505_150830_17c16bd0,student_l1b_c,exposure,1.2,20.22527208829713,0.7448091506958008,0.18342013657093048,0.9391071796417236,0.9174246788024902
20260505_150830_17c16bd0,teacher_15b,gamma,0.8,23.483073667138758,0.8366858959197998,0.12436467409133911,0.9572861194610596,0.9452524781227112
20260505_150830_17c16bd0,student_l1b_c,gamma,0.8,21.44077881865836,0.7423941493034363,0.178231880068779,0.9462668895721436,0.9151822924613953
20260505_150830_17c16bd0,teacher_15b,gamma,1.2,23.700922384827187,0.8400823473930359,0.12440738081932068,0.9569425582885742,0.9461393356323242
20260505_150830_17c16bd0,student_l1b_c,gamma,1.2,22.096209107698627,0.7575421333312988,0.17736414074897766,0.957221269607544,0.9178421497344971
20260505_150830_17c16bd0,teacher_15b,blur,1.0,20.400814245980197,0.7324960231781006,0.3192775845527649,0.9177496433258057,0.8430690169334412
20260505_150830_17c16bd0,student_l1b_c,blur,1.0,20.83636075704861,0.7313963770866394,0.33078500628471375,0.9275406002998352,0.7105793356895447
20260505_150830_17c16bd0,teacher_15b,blur,2.0,16.42851554563094,0.4886375367641449,0.6567923426628113,0.8179987668991089,0.6152653694152832
